#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,,,,,
,,,,,
9,1249118,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN MECHANICAL ENGINEERING,41.45,
,,AGRICULTURE AND TECHNOLOGY,,,
BACHELOR OF ENGINEERING (GEOSPATIAL ENGINEERING),,,,,
1,1112119,TECHNICAL UNIVERSITY OF KENYA,BACHELOR OF ENGINEERING (GEOSPATIAL ENGINEERING),34.502,
2,1263119,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (GEOSPATIAL ENGINEERING),35.105,
BACHELOR OF SCIENCE,,,,,
1,1057120,EGERTON UNIVERSITY,BACHELOR OF SCIENCE,15.683,
2,1061120,KABARAK UNIVERSITY,BACHELOR OF SCIENCE,15.683,
3,1079120,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE,15.683,
4,1096120,GARISSA UNIVERSITY,BACHELOR OF SCIENCE,15.683,
5,1105120,CHUKA UNIVERSITY,BACHELOR OF SCIENCE,15.683,
6,1246120,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE,,
,,,,,
7,1685120,THARAKA UNIVERSITY,BACHELOR OF SCIENCE,15.683,
8,1111120,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (B.SC),15.683,
9,1114120,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE (B.SC),15.683,
10,1249120,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (B.SC),15.683,
,,AGRICULTURE AND TECHNOLOGY,,,
11,1263120,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (B.SC),15.683,
12,1229120,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (BASIC SCIENCE, WITH IT)",15.683,
13,1515120,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (BASIC SCIENCE, WITH IT)",15.683,
14,1093120,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (BSC.),15.683,
15,1118120,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE (BSC.),15.683,
16,1253120,MOI UNIVERSITY,BACHELOR OF SCIENCE (BSC.),15.683,
17,1240120,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BSC (SCIENCE),15.683,
,,,,,
18,1176120,LAIKIPIA UNIVERSITY,"BACHELOR OF SCIENCE(PHYSICS, BIOLOGY,CHEMISTRY,MATHEMATICS)",15.683,
,,,,,
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING),,,,,
1,1114121,UNIVERSITY OF ELDORET,BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING),27.819,
2,1111121,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL & BIO-SYSTEMS ENGINEERING),30.198,
3,1249121,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (AGRICULTURAL AND BIOSYSTEMS ,27.474,
,,AGRICULTURE AND TECHNOLOGY,ENGINEERING),,
4,1057121,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL ENGINEERING),27.708,
5,1166121,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL ENGINEERING),15.683,
6,1263121,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (BIOSYSTEMS ENGINEERING),28.557,
BACHELOR OF SCIENCE (AGRICULTURE),,,,,
1,1057122,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
2,1073122,RONGO UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
3,1093122,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
4,1105122,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
5,1111122,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
6,1114122,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
7,1118122,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
8,1166122,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
9,1240122,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
10,1246122,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
11,1263122,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (AGRICULTURE),15.864,
,,,,,
12,1077122,KENYA METHODIST UNIVERSITY,BACHELOR OF SCIENCE IN AGRICULTURE,15.864,
,,,,,
13,1087122,KISII UNIVERSITY,BACHELOR OF SCIENCE IN AGRICULTURE,15.864,
,,,,,
14,1091122,TAITA TAVETA UNIVERSITY,BACHELOR OF SCIENCE IN AGRICULTURE,15.864,
,,,,,
15,1117122,PWANI UNIVERSITY,BACHELOR OF SCIENCE IN AGRICULTURE,15.864,
,,,,,
16,1181122,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE IN AGRICULTURE,,
,,,,,
17,1249122,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN AGRICULTURE,29.064,
,,AGRICULTURE AND TECHNOLOGY,,,
18,1685122,THARAKA UNIVERSITY,BACHELOR OF SCIENCE IN AGRICULTURE,15.864,
,,,,,
BACHELOR OF SCIENCE (MICROBIOLOGY),,,,,
1,1073123,RONGO UNIVERSITY,BACHELOR OF SCIENCE (MICROBIOLOGY),15.683,
2,1087123,KISII UNIVERSITY,BACHELOR OF SCIENCE (MICROBIOLOGY),15.683,
3,1111123,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (MICROBIOLOGY),25.46,
4,1116281,UZIMA UNIVERSITY,BACHELOR OF SCIENCE (MICROBIOLOGY),15.683,
5,1117123,PWANI UNIVERSITY,BACHELOR OF SCIENCE (MICROBIOLOGY),15.683,
6,1118123,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE (MICROBIOLOGY),15.683,
7,1165123,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (MICROBIOLOGY),15.683,
8,1249123,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (MICROBIOLOGY),25.28,
,,AGRICULTURE AND TECHNOLOGY,,,
9,1253123,MOI UNIVERSITY,BACHELOR OF SCIENCE (MICROBIOLOGY),26.794,
10,1600123,ALUPE UNIVERSITY,BACHELOR OF SCIENCE (MICROBIOLOGY),15.683,
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY),,,,,
1,1057124,EGERTON UNIVERSITY,BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY),24.645,
2,1105124,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY),15.864,
3,1246124,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY),15.864,
4,1082124,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (FOOD SCIENCE AND TECHNOLOGY),15.864,
5,1240124,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (FOOD SCIENCE AND TECHNOLOGY),15.864,
6,1263124,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (FOOD SCIENCE AND TECHNOLOGY),23.85,
7,1173124,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,15.864,
8,1249124,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN FOOD SCIENCE AND TECHNOLOGY,30.855,
,,AGRICULTURE AND TECHNOLOGY,,,
9,1063124,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF SCIENCE IN FOOD TECHNOLOGY & QUALITY ASSURANCE,15.864,
10,1112124,TECHNICAL UNIVERSITY OF KENYA,BACHELOR OF TECHNOLOGY (FOOD SCIENCE AND TECHNOLOGY),15.864,
BACHELOR OF SCIENCE (RANGE MANAGEMENT),,,,,
1,1166125,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (RANGE MANAGEMENT),-,
,,,,,
BACHELOR OF SCIENCE (MICROPROCESSOR TECHNOLOGY AND INSTRUMENTATION),,,,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
1,1263126,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (MICROPROCESSOR TECHNOLOGY AND INSTRUMENTATION),15.683,
,,BACHELOR OF SCIENCE (ASTRONOMY AND ASTROPHYSICS),,,
1,1263127,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (ASTRONOMY AND ASTROPHYSICS),15.683,
,,BACHELOR OF DENTAL SURGERY,,,
1,1253128,MOI UNIVERSITY,BACHELOR OF DENTAL SURGERY,44.502,
2,1263128,UNIVERSITY OF NAIROBI,BACHELOR OF DENTAL SURGERY,44.75,
,,BACHELOR OF PHARMACY,,,
1,1061129,KABARAK UNIVERSITY,BACHELOR OF PHARMACY,41.093,
2,1077129,KENYA METHODIST UNIVERSITY,BACHELOR OF PHARMACY,39.609,
3,1087129,KISII UNIVERSITY,BACHELOR OF PHARMACY,43.111,
4,1111129,KENYATTA UNIVERSITY,BACHELOR OF PHARMACY,44.01,
5,1249129,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF PHARMACY,43.872,
,,AGRICULTURE AND TECHNOLOGY,,,
6,1263129,UNIVERSITY OF NAIROBI,BACHELOR OF PHARMACY,44.452,
7,1279129,MOUNT KENYA UNIVERSITY,BACHELOR OF PHARMACY,42.989,
8,1229129,MASENO UNIVERSITY,"BACHELOR OF PHARMACY, WITH IT",,
,,BACHELOR OF VETERINARY MEDICINE,,,
1,1263130,UNIVERSITY OF NAIROBI,BACHELOR OF VETERINARY MEDICINE,37.747,
,,,,,
2,1057130,EGERTON UNIVERSITY,BACHELOR OF VETERINARY MEDICINE AND SURGERY,38.317,
,,,,,
,,BACHELOR OF MEDICINE & BACHELOR OF SURGERY,,,
1,1057131,EGERTON UNIVERSITY,BACHELOR OF MEDICINE & BACHELOR OF SURGERY,44.563,
2,1077131,KENYA METHODIST UNIVERSITY,BACHELOR OF MEDICINE & BACHELOR OF SURGERY,42.636,
3,1111131,KENYATTA UNIVERSITY,BACHELOR OF MEDICINE & BACHELOR OF SURGERY (M.B.CH.B.),45.433,
4,1116131,UZIMA UNIVERSITY,BACHELOR OF MEDICINE & BACHELOR OF SURGERY (M.B.CH.B.),40.547,
5,1063131,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,-,
6,1082131,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,44.435,
7,1087131,KISII UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,44.434,
8,1117131,PWANI UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,44.434,
9,1249131,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,45.048,
,,AGRICULTURE AND TECHNOLOGY,,,
10,1263131,UNIVERSITY OF NAIROBI,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,45.584,
11,1279131,MOUNT KENYA UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,44.35,
12,1253131,MOI UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY (MBCHB),45.087,
13,1229131,MASENO UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY (WITH IT),44.787,
,,"BACHELOR OF SCIENCE (NURSING, WITH IT)",,,
1,1229132,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (NURSING, WITH IT)",42.529,
2,1079132,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE (NURSING),39.875,
3,1082132,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (NURSING),42.475,
4,1093132,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (NURSING),39.387,
5,1105132,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (NURSING),41.38,
6,1118132,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE (NURSING),41.076,
7,1166132,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (NURSING),39.547,
8,1240132,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (NURSING),40.452,
9,1246132,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (NURSING),40.399,
10,1253132,MOI UNIVERSITY,BACHELOR OF SCIENCE (NURSING),42.39,
11,1263132,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (NURSING),43.676,
12,1580132,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE (NURSING),40.891,
13,1057132,EGERTON UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,42.166,
14,1061132,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,39.768,
15,1077132,KENYA METHODIST UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,39.32,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,,SUBJECT 4
,CODE,,,,
16,1087132,KISII UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
17,1107132,ST PAULS UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
18,1108132,KIBABII UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
19,1116132,UZIMA UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
20,1162132,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
21,1165132,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
22,1169132,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
23,1192132,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
24,1196132,PRESBYTERIAN UNIVERSITY OF EAST AFRICA,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
25,1249132,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
,,AGRICULTURE AND TECHNOLOGY,,,
26,1279132,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
27,1470132,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
28,1480132,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
29,1173132,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN NURSING SCIENCE,,ENG(101)/KIS(102):C+
30,1244132,KARATINA UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
31,1600132,ALUPE UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,ENG(101)/KIS(102):C+
32,1111132,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (NURSING AND PUBLIC HEALTH),,ENG(101)/KIS(102):C+
33,1117132,PWANI UNIVERSITY,BACHELOR OF SCIENCE (NURSING AND PUBLIC HEALTH),,ENG(101)/KIS(102):C+
,,,,BACHELOR OF COMMERCE,
1,1057133,EGERTON UNIVERSITY,BACHELOR OF COMMERCE,,
2,1061133,KABARAK UNIVERSITY,BACHELOR OF COMMERCE,,
3,1063133,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF COMMERCE,,
4,1066133,MANAGEMENT UNIVERSITY OF AFRICA,BACHELOR OF COMMERCE,,
5,1068133,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF COMMERCE,,
6,1079133,KIRINYAGA UNIVERSITY,BACHELOR OF COMMERCE,,
7,1082133,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF COMMERCE,,
8,1087133,KISII UNIVERSITY,BACHELOR OF COMMERCE,,
9,1088133,GRETSA UNIVERSITY,BACHELOR OF COMMERCE,,
10,1093133,UNIVERSITY OF EMBU,BACHELOR OF COMMERCE,,
11,1103133,KCA UNIVERSITY,BACHELOR OF COMMERCE,,
12,1105133,CHUKA UNIVERSITY,BACHELOR OF COMMERCE,,
13,1108133,KIBABII UNIVERSITY,BACHELOR OF COMMERCE,,
14,1114133,UNIVERSITY OF ELDORET,BACHELOR OF COMMERCE,,
15,1117133,PWANI UNIVERSITY,BACHELOR OF COMMERCE,,
16,1118133,UNIVERSITY OF KABIANGA,BACHELOR OF COMMERCE,,
17,1162133,DAYSTAR UNIVERSITY,BACHELOR OF COMMERCE,,
18,1164133,MULTIMEDIA UNIVERSITY OF KENYA,BACHELOR OF COMMERCE,,
19,1165133,MAASAI MARA UNIVERSITY,BACHELOR OF COMMERCE,,
20,1166133,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF COMMERCE,,
21,1246133,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF COMMERCE,,
22,1249133,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF COMMERCE,,
,,AGRICULTURE AND TECHNOLOGY,,,
23,1279133,MOUNT KENYA UNIVERSITY,BACHELOR OF COMMERCE,,
24,1470133,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF COMMERCE,,
25,1480133,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF COMMERCE,,
26,1495133,LUKENYA UNIVERSITY,BACHELOR OF COMMERCE,,
27,1515133,TOM MBOYA UNIVERSITY,BACHELOR OF COMMERCE,,
28,1570133,TURKANA UNIVERSITY COLLEGE,BACHELOR OF COMMERCE,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,,SUBJECT 4
,CODE,,,,
29,1600133,ALUPE UNIVERSITY,BACHELOR OF COMMERCE,,
30,3890133,KOITALEEL SAMOEI UNIVERSITY COLLEGE,BACHELOR OF COMMERCE,,
31,1073133,RONGO UNIVERSITY,BACHELOR OF COMMERCE (B.COM),,
32,1078133,AFRICA NAZARENE UNIVERSITY,BACHELOR OF COMMERCE (B.COM),,
33,1080133,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF COMMERCE (B.COM),,
34,1091133,TAITA TAVETA UNIVERSITY,BACHELOR OF COMMERCE (B.COM),,
35,1107133,ST PAULS UNIVERSITY,BACHELOR OF COMMERCE (B.COM),,
36,1111133,KENYATTA UNIVERSITY,BACHELOR OF COMMERCE (B.COM),,
37,1112133,TECHNICAL UNIVERSITY OF KENYA,BACHELOR OF COMMERCE (B.COM),,
38,1170133,MACHAKOS UNIVERSITY,BACHELOR OF COMMERCE (B.COM),,
39,1176133,LAIKIPIA UNIVERSITY,BACHELOR OF COMMERCE (B.COM),,
40,1240133,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF COMMERCE (B.COM),,
41,1263133,UNIVERSITY OF NAIROBI,BACHELOR OF COMMERCE (B.COM),,
42,1425133,ZETECH UNIVERSITY,BACHELOR OF COMMERCE (B.COM),,
43,1580133,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,BACHELOR OF COMMERCE (B.COM),,
44,1685133,THARAKA UNIVERSITY,BACHELOR OF COMMERCE (B.COM),,
45,5145133,OPEN UNIVERSITY OF KENYA,BACHELOR OF COMMERCE (B.COM),,
46,1173133,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF COMMERCE(B.COM),,
,,,,BACHELOR OF LAWS (LL.B.),
1,1061134,KABARAK UNIVERSITY,BACHELOR OF LAWS (LL.B.),,
2,1087134,KISII UNIVERSITY,BACHELOR OF LAWS (LL.B.),,
3,1093134,UNIVERSITY OF EMBU,BACHELOR OF LAWS (LL.B.),,
4,1105134,CHUKA UNIVERSITY,BACHELOR OF LAWS (LL.B.),,
5,1162134,DAYSTAR UNIVERSITY,BACHELOR OF LAWS (LL.B.),,
6,1166134,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF LAWS (LL.B.),,
7,1253134,MOI UNIVERSITY,BACHELOR OF LAWS (LL.B.),,
8,1057134,EGERTON UNIVERSITY,BACHELOR OF LAWS (LLB),,
9,1060134,RIARA UNIVERSITY,BACHELOR OF LAWS (LLB),,
10,1078134,AFRICA NAZARENE UNIVERSITY,BACHELOR OF LAWS (LLB),,
11,1111134,KENYATTA UNIVERSITY,BACHELOR OF LAWS (LLB),,
12,1249134,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF LAWS (LLB),,
,,AGRICULTURE AND TECHNOLOGY,,,
13,1263134,UNIVERSITY OF NAIROBI,BACHELOR OF LAWS (LLB),,
14,1279134,MOUNT KENYA UNIVERSITY,BACHELOR OF LAWS (LLB),,
15,1480134,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF LAWS (LLB),,
16,1515134,TOM MBOYA UNIVERSITY,BACHELOR OF LAWS (LLB),,
17,1685134,THARAKA UNIVERSITY,BACHELOR OF LAWS (LLB),,
18,1229134,MASENO UNIVERSITY,"BACHELOR OF LAWS (LL.B.), WITH IT",,
,,,,"BACHELOR OF EDUCATION (ARTS, WITH IT)",
1,1229135,MASENO UNIVERSITY,"BACHELOR OF EDUCATION (ARTS, WITH IT)",,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
#,,PROG ,INSTITUTION NAME,PROGRAMME NAME,SUBJECT 4
,,CODE,,,
,2,1515135,TOM MBOYA UNIVERSITY,"BACHELOR OF EDUCATION (ARTS, WITH IT)",
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,3,1057135,EGERTON UNIVERSITY,BACHELOR OF EDUCATION (ARTS),
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,4,1061135,KABARAK UNIVERSITY,BACHELOR OF EDUCATION (ARTS),
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,5,1073135,RONGO UNIVERSITY,BACHELOR OF EDUCATION (ARTS),
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,6,1077135,KENYA METHODIST UNIVERSITY,BACHELOR OF EDUCATION (ARTS),
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,7,1078135,AFRICA NAZARENE UNIVERSITY,BACHELOR OF EDUCATION (ARTS),
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
8,1087135,KISII UNIVERSITY,BACHELOR OF EDUCATION (ARTS),29.991,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
9,1088135,GRETSA UNIVERSITY,BACHELOR OF EDUCATION (ARTS),23.657,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
10,1090135,SCOTT CHRISTIAN UNIVERSITY,BACHELOR OF EDUCATION (ARTS),21.858,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
11,1091135,TAITA TAVETA UNIVERSITY,BACHELOR OF EDUCATION (ARTS),26.314,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12,1093135,UNIVERSITY OF EMBU,BACHELOR OF EDUCATION (ARTS),28.208,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
13,1096135,GARISSA UNIVERSITY,BACHELOR OF EDUCATION (ARTS),23.967,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
14,1103135,KCA UNIVERSITY,BACHELOR OF EDUCATION (ARTS),24.216,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
15,1105135,CHUKA UNIVERSITY,BACHELOR OF EDUCATION (ARTS),31.468,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
16,1108135,KIBABII UNIVERSITY,BACHELOR OF EDUCATION (ARTS),28.747,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
17,1111135,KENYATTA UNIVERSITY,BACHELOR OF EDUCATION (ARTS),33.556,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
18,1114135,UNIVERSITY OF ELDORET,BACHELOR OF EDUCATION (ARTS),29.002,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
19,1117135,PWANI UNIVERSITY,BACHELOR OF EDUCATION (ARTS),29.26,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
20,1118135,UNIVERSITY OF KABIANGA,BACHELOR OF EDUCATION (ARTS),29.077,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
21,1119135,AFRICA INTERNATIONAL UNIVERSITY,BACHELOR OF EDUCATION (ARTS),21.858,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
22,1165135,MAASAI MARA UNIVERSITY,BACHELOR OF EDUCATION (ARTS),29.507,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
23,1166135,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF EDUCATION (ARTS),27.258,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
24,1169135,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF EDUCATION (ARTS),21.858,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
25,1170135,MACHAKOS UNIVERSITY,BACHELOR OF EDUCATION (ARTS),29.206,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
26,1176135,LAIKIPIA UNIVERSITY,BACHELOR OF EDUCATION (ARTS),27.574,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
