#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
DIPLOMA IN SOCIAL WORK AND COMMUNITY DEVELOPMENT,,,,,,,,,
83,3705758,LAISAMIS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
84,3710758,BUTERE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
85,3720758,DAVID N WAMBULI TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
86,3725758,KIPSINENDE TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
87,3730758,GATANGA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
88,3740758,BUNYALA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
89,3745758,EMSOS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION & COMMUNICATION TECHNOLOGY,C-,,,,,
90,3750758,GITWEBE TECHNICAL TRAINING INSTITUTE,DIPLOMA INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
91,3765758,KIPIPIRI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
92,3770758,KIPKABUS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
93,3775758,LAIKIPIA EAST TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
94,3780758,LAIKIPIA NORTH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
95,3785758,MANDERA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN INFORMATION & COMMUNICATION TECHNOLOGY,C-,,,,,
96,3790758,MATHIRA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY(ICT),C-,,,,,
97,3800758,NACHU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
98,3805758,NDIA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
99,3810758,OKAME TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
100,3815758,RUNYENJES TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
101,3820758,SABATIA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
102,3825758,THARAKA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION & COMMUNICATION TECHNOLOGY,C-,,,,,
103,3830758,UGENYA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
104,3835758,MUMIAS WEST TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
105,3915758,KIENI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
106,3920758,KIMASIAN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
107,3925758,ELDAMA RAVINE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
108,3930758,KIMININI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
109,3936758,KIPTARAGON TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY,C-,,,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
110,3937758,CHEPSIREI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
111,3938758,KIPSOEN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION & COMMUNICATION TECHNOLOGY,C-,,,,,
112,3950758,NYAKACH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
113,3955758,SEME TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
114,3965758,GATUNDU SOUTH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
115,3970758,KINANGO TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN INFORMATION COMMUNICATION TECHNOLOGY (ICT),C-,,,,,
,,,,,,,,,
DIPLOMA IN HUMAN RESOURCE MANAGEMENT,,,,,,,,,
1,1044789,NAIROBI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
2,1048789,KIIRUA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE,C-,,,,,
3,1049789,SHAMBERERE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
4,1051789,FRIENDS COLLEGE KAIMOSI,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
5,1052789,NKABUNE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
6,1054789,BARINGO TECHNICAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
7,1063789,TECHNICAL UNIVERSITY OF MOMBASA,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
8,1064789,KABETE NATIONAL POLYTECHNIC,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
9,1065789,KISII NATIONAL POLYTECHNIC,DIPLOMA IN PERSONNEL MANAGEMENT,C-,,,,,
10,1067789,COAST INSTITUTE OF TECHNOLOGY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
11,1071789,RWIKA TECHNICAL INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
12,1072789,MATHENGE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
13,1074789,KISUMU POLYTECHNIC,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
14,1075789,KIAMBU INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
15,1076789,PC KINYANJUI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
16,1080789,CO-OPERATIVE UNIVERSITY OF KENYA,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
17,1081789,MASAI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
18,1083789,MERU NATIONAL POLYTECHNIC,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
19,1084789,SIGALAGALA NATIONAL POLYTECHNIC,DIPLOMA IN HUMAN RESOURCE,C-,,,,,
20,1085789,KISIWA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
21,1099789,KAIBOI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
22,1100789,RIFT VALLEY TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
23,1101789,KITALE NATIONAL POLYTECHNIC,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
24,1104789,OL'LESSOS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
25,1106789,RAILWAY TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
26,1110789,BUMBE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
27,1113789,KENYA COAST POLYTECHNIC,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
28,1166789,SOUTH EASTERN KENYA UNIVERSITY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
29,1170789,MACHAKOS UNIVERSITY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
30,1190789,BUSHIANGALA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
31,1216789,SANG'ALO INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
32,1227789,KEROKA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
33,1228789,NYANDARUA INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
34,1230789,NORTH EASTERN PROVINCE NATIONAL POLYTECHNIC,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
35,1237789,ELDORET POLYTECHNIC,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
36,1239789,NYERI NATIONAL POLYTECHNIC,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
37,1241789,RAMOGI INSTITUTE OF ADVANCE TECHNOLOGY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
38,1243789,WOTE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
39,1244789,KARATINA UNIVERSITY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
40,1245789,EMINING TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
41,1268789,KENYA TECHNICAL TRAINERS COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
42,1269789,THIKA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
43,1276789,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
44,1277789,MUKIRIA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
45,1307789,MATILI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
46,1382789,MICHUKI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE,C-,,,,,
47,1405789,MUSAKASA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
48,1430789,SIAYA INSTITUTE OF TECHNOLOGY,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
49,1440789,KAREN TECHNICAL TRAINING INSTITUTE FOR THE DEAF,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
50,1450789,MITUNGUU TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
51,1465789,BONDO TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
52,1505789,MACHAKOS TECHNICAL INSTITUTE FOR THE BLIND,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
53,1510789,ALDAI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
54,1520789,KATINE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
55,1560789,MAWEGO TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
56,1565789,GODOMA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
57,1575789,TSEIKURU TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
58,1610789,SIALA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
59,1620789,WERU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
60,1625789,MAASAI MARA TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
61,1645789,EKERUBO GIETAI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
62,1650789,ZIWA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
63,1665789,KARUMO TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
64,1675789,BURETI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
65,1705789,SOT TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
66,1730789,NAIVASHA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
67,1760789,BAHATI INSTITUTE OF BUSINESS AND ADMINISTRATION ,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
,,STUDIES,,,,,,,
68,1880789,KENYA INDUSTRIAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
69,1925789,KONOIN TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
70,1950789,MATHIOYA TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
71,2560789,MASINGA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
72,2727789,TINDIRET TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
73,2775789,NUU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
74,3695789,CHUKA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
75,3725789,KIPSINENDE TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
76,3735789,BORABU TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
77,3745789,EMSOS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
78,3750789,GITWEBE TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
79,3760789,KASARANI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
80,3765789,KIPIPIRI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
81,3775789,LAIKIPIA EAST TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
82,3785789,MANDERA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
83,3790789,MATHIRA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
84,3810789,OKAME TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
85,3815789,RUNYENJES TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
86,3820789,SABATIA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
87,3825789,THARAKA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
88,3830789,UGENYA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
89,3835789,MUMIAS WEST TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
90,3930789,KIMININI TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
91,3950789,NYAKACH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
92,3955789,SEME TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
93,3965789,GATUNDU SOUTH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
94,3970789,KINANGO TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,C-,,,,,
,,,,,,,,,
DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,,,,,,,,,
1,1044793,NAIROBI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
2,1063793,TECHNICAL UNIVERSITY OF MOMBASA,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
3,1064793,KABETE NATIONAL POLYTECHNIC,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
4,1065793,KISII NATIONAL POLYTECHNIC,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
5,1100793,RIFT VALLEY TECHNICAL TRAINING INSTITUTE,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
6,1113793,KENYA COAST POLYTECHNIC,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
7,1237793,ELDORET POLYTECHNIC,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
8,1239793,NYERI NATIONAL POLYTECHNIC,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
9,1269793,THIKA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
10,1276793,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN PHARMACEUTICAL TECHNOLOGY,C,ENG/KIS: C,MAT A/PHY: C,CHE/PSC: C,BIO/BSC: C,
,,,,,,,,,
DIPLOMA IN CHEMICAL ENGINEERING,,,,,,,,,
1,1044799,NAIROBI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CHEMICAL ENGINEERING,C-,,,,,
2,1063799,TECHNICAL UNIVERSITY OF MOMBASA,DIPLOMA IN CHEMICAL ENGINEERING,C-,,,,,
3,1100799,RIFT VALLEY TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CHEMICAL ENGINEERING,C-,,,,,
4,1101799,KITALE NATIONAL POLYTECHNIC,DIPLOMA IN CHEMICAL ENGINEERING,C-,,,,,
5,1104799,OL'LESSOS TECHNICAL TRAINING INSTITUTE,DIPLOMA IN CHEMICAL ENGINEERING,C-,,,,,
6,1112799,TECHNICAL UNIVERSITY OF KENYA,DIPLOMA IN CHEMICAL ENGINEERING,C-,,,,,
7,1237799,ELDORET POLYTECHNIC,DIPLOMA IN CHEMICAL ENGINEERING,C-,,,,,
,,,,,,,,,
DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),,,,,,,,,
1,1044808,NAIROBI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
2,1054808,BARINGO TECHNICAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
3,1063808,TECHNICAL UNIVERSITY OF MOMBASA,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
4,1064808,KABETE NATIONAL POLYTECHNIC,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
5,1065808,KISII NATIONAL POLYTECHNIC,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
6,1074808,KISUMU POLYTECHNIC,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
7,1076808,PC KINYANJUI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
8,1083808,MERU NATIONAL POLYTECHNIC,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
9,1099808,KAIBOI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
10,1100808,RIFT VALLEY TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
11,1101808,KITALE NATIONAL POLYTECHNIC,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
12,1170808,MACHAKOS UNIVERSITY,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
13,1190808,BUSHIANGALA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
14,1227808,KEROKA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
15,1228808,NYANDARUA INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN MECHANICAL ENGINEERING(PRODUCTION OPTION),C-,,,,,
16,1237808,ELDORET POLYTECHNIC,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
17,1239808,NYERI NATIONAL POLYTECHNIC,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
18,1240808,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
19,1246808,MURANGA UNIVERSITY OF TECHNOLOGY,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
20,1268808,KENYA TECHNICAL TRAINERS COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
21,1269808,THIKA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
22,1276808,RIFT VALLEY INSTITUTE OF SCIENCE AND TECHNOLOGY,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
23,1380808,ST JOSEPH'S TECHNICAL INSTITUTE FOR THE DEAF ,DIPLOMA IN MECHANICAL ENGINEERING(PRODUCTION OPTION),C-,,,,,
,,NYANG'OMA,,,,,,,
24,1560808,MAWEGO TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
25,1610808,SIALA TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
26,1675808,BURETI TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
27,1730808,NAIVASHA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
28,1880808,KENYA INDUSTRIAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING(PRODUCTION OPTION),C-,,,,,
29,1925808,KONOIN TECHNICAL TRAINING INSTITUTE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
30,3695808,CHUKA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
31,3705808,LAISAMIS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
,,,,,,,,,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,MEAN GRADE,SUBJECT REQUIREMENTS,,,,
32,3730808,GATANGA TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
33,3770808,KIPKABUS TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING(PRODUCTION OPTION),C-,,,,,
34,3780808,LAIKIPIA NORTH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
35,3835808,MUMIAS WEST TECHNICAL VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION OPTION),C-,,,,,
36,3920808,KIMASIAN TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
37,3925808,ELDAMA RAVINE TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
38,3950808,NYAKACH TECHNICAL AND VOCATIONAL COLLEGE,DIPLOMA IN MECHANICAL ENGINEERING (PRODUCTION),C-,,,,,
